Período,DEPARTAMENTO,SE SINTIERON ALGUNA VEZ DISCRIMINADOS,Numero Faltas
Ago 2022 - Ene 2023,TACNA,PARA ELEGIR AUTORIDADES,72.557426452636705
Ago 2022 - Ene 2023,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,75.739540100097599
Ago 2022 - Ene 2023,TUMBES,PARA ELEGIR AUTORIDADES,35.054416656494098
Ago 2022 - Ene 2023,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.273349761962798
Ago 2022 - Ene 2023,UCAYALI,PARA ELEGIR AUTORIDADES,55.376934051513601
Ago 2022 - Ene 2023,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.0936279296875
Sep 2022 - Feb 2023,AMAZONAS,PARA ELEGIR AUTORIDADES,70.053436279296804
Sep 2022 - Feb 2023,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,78.506134033203097
Sep 2022 - Feb 2023,ANCASH,PARA ELEGIR AUTORIDADES,90.314537048339801
Sep 2022 - Feb 2023,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,78.5562744140625
Sep 2022 - Feb 2023,APURÍMAC,PARA ELEGIR AUTORIDADES,71.545707702636705
Sep 2022 - Feb 2023,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.355091094970703
Sep 2022 - Feb 2023,AREQUIPA,PARA ELEGIR AUTORIDADES,65.311088562011705
Sep 2022 - Feb 2023,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.361892700195298
Sep 2022 - Feb 2023,AYACUCHO,PARA ELEGIR AUTORIDADES,47.744964599609297
Sep 2022 - Feb 2023,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.384391784667898
Sep 2022 - Feb 2023,CAJAMARCA,PARA ELEGIR AUTORIDADES,60.384620666503899
Sep 2022 - Feb 2023,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.525001525878899
Sep 2022 - Feb 2023,CUSCO,PARA ELEGIR AUTORIDADES,45.574615478515597
Sep 2022 - Feb 2023,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,43.407115936279197
Sep 2022 - Feb 2023,HUANCAVELICA,PARA ELEGIR AUTORIDADES,64.443023681640597
Sep 2022 - Feb 2023,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,37.567485809326101
Sep 2022 - Feb 2023,HUÁNUCO,PARA ELEGIR AUTORIDADES,80.325225830078097
Sep 2022 - Feb 2023,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,80.567909240722599
Sep 2022 - Feb 2023,ICA,PARA ELEGIR AUTORIDADES,26.945243835449201
Sep 2022 - Feb 2023,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.275474548339801
Sep 2022 - Feb 2023,JUNÍN,PARA ELEGIR AUTORIDADES,51.445964813232401
Sep 2022 - Feb 2023,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,43.217048645019503
Sep 2022 - Feb 2023,LA LIBERTAD,PARA ELEGIR AUTORIDADES,66.226997375488196
Sep 2022 - Feb 2023,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.546607971191406
Sep 2022 - Feb 2023,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,60.020267486572202
Sep 2022 - Feb 2023,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.376838684082003
Sep 2022 - Feb 2023,LIMA,PARA ELEGIR AUTORIDADES,53.595695495605398
Sep 2022 - Feb 2023,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.734798431396399
Sep 2022 - Feb 2023,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,53.335624694824197
Sep 2022 - Feb 2023,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.322574615478501
Sep 2022 - Feb 2023,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,56.751991271972599
Sep 2022 - Feb 2023,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.434371948242102
Sep 2022 - Feb 2023,REGION LIMA,PARA ELEGIR AUTORIDADES,52.500396728515597
Sep 2022 - Feb 2023,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.412483215332003
Sep 2022 - Feb 2023,LORETO,PARA ELEGIR AUTORIDADES,75.767372131347599
Sep 2022 - Feb 2023,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,70.743072509765597
Sep 2022 - Feb 2023,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,36.2950439453125
Sep 2022 - Feb 2023,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.8245849609375
Sep 2022 - Feb 2023,MOQUEGUA,PARA ELEGIR AUTORIDADES,32.614051818847599
Sep 2022 - Feb 2023,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,51.714683532714801
Sep 2022 - Feb 2023,PASCO,PARA ELEGIR AUTORIDADES,39.040943145751903
Sep 2022 - Feb 2023,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.934066772460902
Sep 2022 - Feb 2023,PIURA,PARA ELEGIR AUTORIDADES,77.607398986816406
Sep 2022 - Feb 2023,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,77.213371276855398
Sep 2022 - Feb 2023,PUNO,PARA ELEGIR AUTORIDADES,37.044021606445298
Sep 2022 - Feb 2023,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.810661315917898
Sep 2022 - Feb 2023,SAN MARTÍN,PARA ELEGIR AUTORIDADES,77.272361755370994
Sep 2022 - Feb 2023,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,79.701515197753906
Sep 2022 - Feb 2023,TACNA,PARA ELEGIR AUTORIDADES,73.439743041992102
Sep 2022 - Feb 2023,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.1287841796875
Sep 2022 - Feb 2023,TUMBES,PARA ELEGIR AUTORIDADES,36.479206085205
Sep 2022 - Feb 2023,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.147628784179602
Sep 2022 - Feb 2023,UCAYALI,PARA ELEGIR AUTORIDADES,53.214424133300703
Sep 2022 - Feb 2023,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.331607818603501
Oct 2022 - Mar 2023,AMAZONAS,PARA ELEGIR AUTORIDADES,77.464591979980398
Oct 2022 - Mar 2023,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,79.985214233398395
Oct 2022 - Mar 2023,ANCASH,PARA ELEGIR AUTORIDADES,89.047988891601506
Oct 2022 - Mar 2023,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.2059326171875
Oct 2022 - Mar 2023,APURÍMAC,PARA ELEGIR AUTORIDADES,71.830070495605398
Oct 2022 - Mar 2023,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.248641967773395
Oct 2022 - Mar 2023,AREQUIPA,PARA ELEGIR AUTORIDADES,65.988166809082003
Oct 2022 - Mar 2023,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,80.003913879394503
Oct 2022 - Mar 2023,AYACUCHO,PARA ELEGIR AUTORIDADES,47.424953460693303
Oct 2022 - Mar 2023,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.381275177001903
Oct 2022 - Mar 2023,CAJAMARCA,PARA ELEGIR AUTORIDADES,60.217205047607401
Oct 2022 - Mar 2023,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.537387847900298
Oct 2022 - Mar 2023,CUSCO,PARA ELEGIR AUTORIDADES,49.905975341796797
Oct 2022 - Mar 2023,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,43.316513061523402
Oct 2022 - Mar 2023,HUANCAVELICA,PARA ELEGIR AUTORIDADES,61.915733337402301
Oct 2022 - Mar 2023,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,39.432662963867102
Oct 2022 - Mar 2023,HUÁNUCO,PARA ELEGIR AUTORIDADES,82.039588928222599
Oct 2022 - Mar 2023,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,82.298156738281193
Oct 2022 - Mar 2023,ICA,PARA ELEGIR AUTORIDADES,27.4287014007568
Oct 2022 - Mar 2023,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.911441802978501
Oct 2022 - Mar 2023,JUNÍN,PARA ELEGIR AUTORIDADES,50.840377807617102
Oct 2022 - Mar 2023,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,43.169868469238203
Oct 2022 - Mar 2023,LA LIBERTAD,PARA ELEGIR AUTORIDADES,62.965034484863203
Oct 2022 - Mar 2023,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.969558715820298
Oct 2022 - Mar 2023,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,58.600120544433501
Oct 2022 - Mar 2023,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.769676208495994
Oct 2022 - Mar 2023,LIMA,PARA ELEGIR AUTORIDADES,56.1366157531738
Oct 2022 - Mar 2023,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.643119812011697
Oct 2022 - Mar 2023,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,56.0897407531738
Oct 2022 - Mar 2023,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.333736419677699
Oct 2022 - Mar 2023,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,56.180946350097599
Oct 2022 - Mar 2023,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,53.611766815185497
Oct 2022 - Mar 2023,REGION LIMA,PARA ELEGIR AUTORIDADES,56.5928535461425
Oct 2022 - Mar 2023,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.922821044921797
Oct 2022 - Mar 2023,LORETO,PARA ELEGIR AUTORIDADES,79.182472229003906
Oct 2022 - Mar 2023,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.820693969726506
Oct 2022 - Mar 2023,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,39.807769775390597
Oct 2022 - Mar 2023,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.679420471191406
Oct 2022 - Mar 2023,MOQUEGUA,PARA ELEGIR AUTORIDADES,35.474033355712798
Oct 2022 - Mar 2023,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,50.069511413574197
Oct 2022 - Mar 2023,PASCO,PARA ELEGIR AUTORIDADES,38.962051391601499
Oct 2022 - Mar 2023,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.092391967773402
Oct 2022 - Mar 2023,PIURA,PARA ELEGIR AUTORIDADES,80.702110290527301
Oct 2022 - Mar 2023,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,73.599517822265597
Oct 2022 - Mar 2023,PUNO,PARA ELEGIR AUTORIDADES,37.176719665527301
Oct 2022 - Mar 2023,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.517288208007798
Oct 2022 - Mar 2023,SAN MARTÍN,PARA ELEGIR AUTORIDADES,77.023910522460895
Oct 2022 - Mar 2023,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,81.535804748535099
Oct 2022 - Mar 2023,TACNA,PARA ELEGIR AUTORIDADES,75.784103393554602
Oct 2022 - Mar 2023,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.788398742675696
Oct 2022 - Mar 2023,TUMBES,PARA ELEGIR AUTORIDADES,38.108634948730398
Oct 2022 - Mar 2023,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.901268005371001
Oct 2022 - Mar 2023,UCAYALI,PARA ELEGIR AUTORIDADES,51.436855316162102
Oct 2022 - Mar 2023,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.118202209472599
Nov 2022 - Abr 2023,AMAZONAS,PARA ELEGIR AUTORIDADES,78.557749999999999
Nov 2022 - Abr 2023,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,78.881190000000004
Nov 2022 - Abr 2023,ANCASH,PARA ELEGIR AUTORIDADES,89.651399999999995
Nov 2022 - Abr 2023,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,76.487229999999997
Nov 2022 - Abr 2023,APURÍMAC,PARA ELEGIR AUTORIDADES,73.709190000000007
Nov 2022 - Abr 2023,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.400899999999993
Nov 2022 - Abr 2023,AREQUIPA,PARA ELEGIR AUTORIDADES,67.496210000000005
Nov 2022 - Abr 2023,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,80.226519999999994
Nov 2022 - Abr 2023,AYACUCHO,PARA ELEGIR AUTORIDADES,49.488840000000003
Nov 2022 - Abr 2023,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.694969999999998
Nov 2022 - Abr 2023,CAJAMARCA,PARA ELEGIR AUTORIDADES,59.065809999999999
Nov 2022 - Abr 2023,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.357759999999999
Nov 2022 - Abr 2023,CUSCO,PARA ELEGIR AUTORIDADES,51.339970000000001
Nov 2022 - Abr 2023,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,42.709150000000001
Nov 2022 - Abr 2023,HUANCAVELICA,PARA ELEGIR AUTORIDADES,59.042009999999998
Nov 2022 - Abr 2023,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,35.580440000000003
Nov 2022 - Abr 2023,HUÁNUCO,PARA ELEGIR AUTORIDADES,80.992630000000005
Nov 2022 - Abr 2023,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,81.93235
Nov 2022 - Abr 2023,ICA,PARA ELEGIR AUTORIDADES,26.432690000000001
Nov 2022 - Abr 2023,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,65.270269999999996
Nov 2022 - Abr 2023,JUNÍN,PARA ELEGIR AUTORIDADES,51.78837
Nov 2022 - Abr 2023,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.55838
Nov 2022 - Abr 2023,LA LIBERTAD,PARA ELEGIR AUTORIDADES,62.396360000000001
Nov 2022 - Abr 2023,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,66.93365
Nov 2022 - Abr 2023,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,59.653230000000001
Nov 2022 - Abr 2023,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.414280000000005
Nov 2022 - Abr 2023,LIMA,PARA ELEGIR AUTORIDADES,58.193249999999999
Nov 2022 - Abr 2023,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.985199999999999
Nov 2022 - Abr 2023,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,58.365479999999998
Nov 2022 - Abr 2023,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.660400000000003
Nov 2022 - Abr 2023,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,53.784120000000001
Nov 2022 - Abr 2023,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,54.445659999999997
Nov 2022 - Abr 2023,REGION LIMA,PARA ELEGIR AUTORIDADES,60.920409999999997
Nov 2022 - Abr 2023,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,52.2669
Nov 2022 - Abr 2023,LORETO,PARA ELEGIR AUTORIDADES,79.957300000000004
Nov 2022 - Abr 2023,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,71.590739999999997
Nov 2022 - Abr 2023,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,41.021929999999998
Nov 2022 - Abr 2023,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.080730000000003
Nov 2022 - Abr 2023,MOQUEGUA,PARA ELEGIR AUTORIDADES,32.083959999999998
Nov 2022 - Abr 2023,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,49.915149999999997
Nov 2022 - Abr 2023,PASCO,PARA ELEGIR AUTORIDADES,36.555079999999997
Nov 2022 - Abr 2023,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,58.65558
Nov 2022 - Abr 2023,PIURA,PARA ELEGIR AUTORIDADES,77.863829999999993
Nov 2022 - Abr 2023,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.949879999999993
Nov 2022 - Abr 2023,PUNO,PARA ELEGIR AUTORIDADES,34.154110000000003
Nov 2022 - Abr 2023,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,69.964230000000001
Nov 2022 - Abr 2023,SAN MARTÍN,PARA ELEGIR AUTORIDADES,77.026970000000006
Nov 2022 - Abr 2023,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,83.516599999999997
Nov 2022 - Abr 2023,TACNA,PARA ELEGIR AUTORIDADES,80.947569999999999
Nov 2022 - Abr 2023,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,79.364869999999996
Nov 2022 - Abr 2023,TUMBES,PARA ELEGIR AUTORIDADES,37.792909999999999
Nov 2022 - Abr 2023,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,63.290700000000001
Nov 2022 - Abr 2023,UCAYALI,PARA ELEGIR AUTORIDADES,48.64631
Nov 2022 - Abr 2023,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.36918
Dic 2022 - May 2023,AMAZONAS,PARA ELEGIR AUTORIDADES,78.288520000000005
Dic 2022 - May 2023,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,77.781970000000001
Dic 2022 - May 2023,ANCASH,PARA ELEGIR AUTORIDADES,89.104039999999998
Dic 2022 - May 2023,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,77.167209999999997
Dic 2022 - May 2023,APURÍMAC,PARA ELEGIR AUTORIDADES,74.644710000000003
Dic 2022 - May 2023,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.337850000000003
Dic 2022 - May 2023,AREQUIPA,PARA ELEGIR AUTORIDADES,64.744810000000001
Dic 2022 - May 2023,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,82.547210000000007
Dic 2022 - May 2023,AYACUCHO,PARA ELEGIR AUTORIDADES,44.569780000000002
Dic 2022 - May 2023,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.191400000000002
Dic 2022 - May 2023,CAJAMARCA,PARA ELEGIR AUTORIDADES,58.563830000000003
Dic 2022 - May 2023,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.49483
Dic 2022 - May 2023,CUSCO,PARA ELEGIR AUTORIDADES,47.00468
Dic 2022 - May 2023,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,46.143000000000001
Dic 2022 - May 2023,HUANCAVELICA,PARA ELEGIR AUTORIDADES,54.532049999999998
Dic 2022 - May 2023,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,40.06803
Dic 2022 - May 2023,HUÁNUCO,PARA ELEGIR AUTORIDADES,83.921559999999999
Dic 2022 - May 2023,HUÁNUCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,81.086609999999993
Dic 2022 - May 2023,ICA,PARA ELEGIR AUTORIDADES,26.727519999999998
Dic 2022 - May 2023,ICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,67.580119999999994
Dic 2022 - May 2023,JUNÍN,PARA ELEGIR AUTORIDADES,48.517690000000002
Dic 2022 - May 2023,JUNÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.313380000000002
Dic 2022 - May 2023,LA LIBERTAD,PARA ELEGIR AUTORIDADES,63.643619999999999
Dic 2022 - May 2023,LA LIBERTAD,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.82931
Dic 2022 - May 2023,LAMBAYEQUE,PARA ELEGIR AUTORIDADES,58.403030000000001
Dic 2022 - May 2023,LAMBAYEQUE,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.623109999999997
Dic 2022 - May 2023,LIMA,PARA ELEGIR AUTORIDADES,59.346310000000003
Dic 2022 - May 2023,LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,56.746279999999999
Dic 2022 - May 2023,PROVINCIA DE LIMA,PARA ELEGIR AUTORIDADES,60.339300000000001
Dic 2022 - May 2023,PROVINCIA DE LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,57.023249999999997
Dic 2022 - May 2023,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA ELEGIR AUTORIDADES,54.07882
Dic 2022 - May 2023,PROVINCIA CONSTITUCIONAL DEL CALLAO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.216819999999998
Dic 2022 - May 2023,REGION LIMA,PARA ELEGIR AUTORIDADES,54.022370000000002
Dic 2022 - May 2023,REGION LIMA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.320680000000003
Dic 2022 - May 2023,LORETO,PARA ELEGIR AUTORIDADES,78.999030000000005
Dic 2022 - May 2023,LORETO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.832859999999997
Dic 2022 - May 2023,MADRE DE DIOS,PARA ELEGIR AUTORIDADES,43.022320000000001
Dic 2022 - May 2023,MADRE DE DIOS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,59.026150000000001
Dic 2022 - May 2023,MOQUEGUA,PARA ELEGIR AUTORIDADES,32.912880000000001
Dic 2022 - May 2023,MOQUEGUA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,47.851219999999998
Dic 2022 - May 2023,PASCO,PARA ELEGIR AUTORIDADES,37.91854
Dic 2022 - May 2023,PASCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.076180000000001
Dic 2022 - May 2023,PIURA,PARA ELEGIR AUTORIDADES,79.82978
Dic 2022 - May 2023,PIURA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,68.752849999999995
Dic 2022 - May 2023,PUNO,PARA ELEGIR AUTORIDADES,34.362920000000003
Dic 2022 - May 2023,PUNO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,71.713189999999997
Dic 2022 - May 2023,SAN MARTÍN,PARA ELEGIR AUTORIDADES,74.085139999999996
Dic 2022 - May 2023,SAN MARTÍN,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,86.919139999999999
Dic 2022 - May 2023,TACNA,PARA ELEGIR AUTORIDADES,80.279839999999993
Dic 2022 - May 2023,TACNA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,80.414559999999994
Dic 2022 - May 2023,TUMBES,PARA ELEGIR AUTORIDADES,38.031700000000001
Dic 2022 - May 2023,TUMBES,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,62.69547
Dic 2022 - May 2023,UCAYALI,PARA ELEGIR AUTORIDADES,48.605640000000001
Dic 2022 - May 2023,UCAYALI,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,60.634619999999998
Ene 2023 - Jun 2023,AMAZONAS,PARA ELEGIR AUTORIDADES,78.288520000000005
Ene 2023 - Jun 2023,AMAZONAS,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,77.781970000000001
Ene 2023 - Jun 2023,ANCASH,PARA ELEGIR AUTORIDADES,89.104039999999998
Ene 2023 - Jun 2023,ANCASH,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,77.167209999999997
Ene 2023 - Jun 2023,APURÍMAC,PARA ELEGIR AUTORIDADES,74.644710000000003
Ene 2023 - Jun 2023,APURÍMAC,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,74.337850000000003
Ene 2023 - Jun 2023,AREQUIPA,PARA ELEGIR AUTORIDADES,64.744810000000001
Ene 2023 - Jun 2023,AREQUIPA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,82.547210000000007
Ene 2023 - Jun 2023,AYACUCHO,PARA ELEGIR AUTORIDADES,44.569780000000002
Ene 2023 - Jun 2023,AYACUCHO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,64.191400000000002
Ene 2023 - Jun 2023,CAJAMARCA,PARA ELEGIR AUTORIDADES,58.563830000000003
Ene 2023 - Jun 2023,CAJAMARCA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,55.49483
Ene 2023 - Jun 2023,CUSCO,PARA ELEGIR AUTORIDADES,47.00468
Ene 2023 - Jun 2023,CUSCO,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,46.143000000000001
Ene 2023 - Jun 2023,HUANCAVELICA,PARA ELEGIR AUTORIDADES,54.532049999999998
Ene 2023 - Jun 2023,HUANCAVELICA,PARA QUE LOS DERECHOS DE LAS PERSONAS SEAN RESPETADOS,40.06803
