AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P23,P24_1,P24_2,P24_3,P24_4,P24_5,P24_6,P24_7,P24_8,P24_9,P24_10,P24_11,P25,P26_1,P26_2,P26_3,P26_4,P26_5,P26_6,P26_7,P26_8,P26_9,P26_10,P26_11,P26_12,P26_13,P27_1,P27_2,P27_3,P27_4,P27_5,P27_6,P27_7,P28,P29_1,P29_2,P29_3,P29_4,P29_5,P29_6,P32,P33_1,P33_2,P34,P34A,P34B,P34C,P34D,P37,P38,P38A,P39B1,P39B2,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42A$1,P42A$2,P42A$3,P42A$4,P42A$5,P42A$6,P42A$9,P42A$7,P42A$8,P43,P44,P45_1,P45_2,P203_02,P204_02,P205_02,P206_02,P207_02,P208_02,P209_02,P301_02,TICUEST01B,FACTOR
2024,01,015139,084,11,01,01,010401,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,3,3,3,3,2,1000,1,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,38,1,5,2,327.101502591258
2024,01,015139,286,11,01,01,010401,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,1,2,1,1,2,2,3,1000,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,29,1,6,2,327.101502591258
2024,01,015139,287,11,02,02,010401,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,3,300,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,21,1,4,2,327.101502591258
2024,01,015139,288,11,01,01,010401,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,2,3,3,3,300,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,27,1,4,2,327.101502591258
2024,01,015139,289,11,02,02,010401,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,1,2,3,500,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,46,2,3,2,327.101502591258
2024,01,015152,009,11,01,00,010512,7,6,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,327.101502580084
2024,01,015152,012,11,02,02,010512,7,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,3, ,1,1,2,2,2,800,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,2,1,2, ,2,41,1,3,2,327.101502580084
2024,01,015152,015,11,01,01,010512,7,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,2, , ,3,200,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,46,5,6,2,327.101502580084
2024,01,015152,070,11,01,01,010512,7,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,3,3, , ,3,1500,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,61,1,3,2,327.101502580084
2024,01,015152,119,11,01,01,010512,7,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,1,6,2,2, , ,3,800,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,5,1,1,2, ,1,73,2,9,2,327.101502580084
2024,01,015152,135,11,02,02,010512,7,6,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,1,2,3,3,3,400,2,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,2,1,2, ,2,49,1,6,2,327.101502580084
2024,01,015161,013,11,01,01,010702,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, ,2,3, , ,3,900,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,10,1,1,2, ,1,67,2,3,2,327.101502580084
2024,01,015161,014,11,02,02,010702,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,2,1000,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,76,2,1,2,327.101502580084
2024,01,015161,321,11,02,02,010702,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,1,1,3,3,2,3000,1,3, ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,2,2,2,1,2, ,2,46,1,8,2,327.101502580084
2024,01,015161,322,11,01,01,010702,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,3, , ,2,750,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,77,3,3,2,327.101502580084
2024,01,015161,324,11,01,01,010702,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,2,700,1,1, ,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,1,1,1,1,2, ,1,67,5,3,2,327.101502580084
2024,01,015161,326,11,01,01,010702,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,2,3, , ,2,700,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,69,5,3,2,327.101502580084
2024,01,015161,327,11,02,02,010702,7,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,3,2,3,3,1300,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,60,1,3,2,327.101502580084
2024,01,015191,007,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, ,2,2, , ,3,3000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,1,1,2, ,1,59,2,9,2,1083.85567267081
2024,01,015191,021,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,3, , , , ,3,3000,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,3,1,1,2, ,1,74,2,8,2,1083.85567267081
2024,01,015191,033,11,02,02,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,2,1000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,71,2,4,2,1083.85567267081
2024,01,015191,047,11,02,02,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,6, , , , ,3,2000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,1,48,1,8,2,1083.85567267081
2024,01,015191,062,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2, , , , , ,3,2000,2,4, ,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,3,5,1,1,2, ,1,42,1,6,2,1083.85567267081
2024,01,015191,077,11,02,02,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,2, ,3,3, , ,3,4000,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,9,7,2,1,2, ,2,44,1,10,2,1083.85567267081
2024,01,015191,089,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2, ,2,2, , ,3,2000,3,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,3,1,1,2, ,2,67,5,11,2,1083.85567267081
2024,01,015191,100,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,2,2,3,3,3,1500,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,70,2,3,2,1083.85567267081
2024,01,015202,010,11,01,01,021801,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, ,2,2, , ,3,700,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,2,1,1,2, ,1,60,5,6,2,993.534366767632
2024,01,015202,026,11,01,01,021801,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, , , , , ,2,500,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,76,3,4,2,993.534366767632
2024,01,015202,043,11,01,01,021801,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,3,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,2,1,1,2, ,2,53,3,5,2,993.534366767632
2024,01,015202,058,11,02,02,021801,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,3, ,3,2, , ,2,3500,1,4, ,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,3,1,1,2,1,2, ,2,56,2,10,2,993.534366767632
2024,01,015202,074,14,01,01,021801,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,2,2, , ,3,700,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,1,1,2, ,1,57,6,5,2,993.534366767632
2024,01,015202,074,24,01,01,021801,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, , , , , ,3,2000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,6,5,1,1,2, ,2,28,6,10,2,993.534366767632
2024,01,015202,074,34,01,01,021801,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,2,2, , ,3,1000,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,53,1,5,2,993.534366767632
2024,01,015202,074,44,01,01,021801,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2, ,2,2, , ,3,1800,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,5,1,1,2, ,1,23,6,8,2,993.534366767632
2024,01,015202,107,11,01,01,021801,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, , , , , ,3,1000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,71,3,6,2,993.534366767632
2024,01,015202,138,11,01,01,021801,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, , , , , ,2,600,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,72,3,8,2,993.534366767632
2024,01,015202,154,11,01,01,021801,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,4000,3,3, ,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1, ,3,2,1,1,2, ,1,54,1,8,2,993.534366767632
2024,01,015219,004,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,1,2,2,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0, , , , , , , ,3,2,2,2,2,1,2,4,2,3, ,1,1,1,1,2,280,1,2, ,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,3,5,3,1,1,2, ,2,46,5,6,2,1324.71248881988
2024,01,015219,019,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,3,1500,3,5, ,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,2,2,3,3,1,1,2, ,1,52,5,6,2,1324.71248881988
2024,01,015219,035,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,3,9,9, , ,2,1000,3,2, ,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1, ,10,10,1,1,2, ,2,46,1,3,2,1324.71248881988
2024,01,015219,050,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,1,6, , , , ,3,1300,2,4, ,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1, ,5,3,1,1,2, ,1,61,1,6,2,1324.71248881988
2024,01,015219,065,11,02,02,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,1,3,2,2,3,3,3,1600,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,2,1,2, ,2,36,1,7,2,1324.71248881988
2024,01,015219,096,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,1,1,2,2,3,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,10,1,1,2, ,1,29,1,8,2,1324.71248881988
2024,01,015238,012,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2, ,3,3,2,3,3,900,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,1,1,2, ,2,41,2,6,2,1324.71248881988
2024,01,015238,028,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,3, ,3,3, , ,1,100,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,46,6,6,2,1324.71248881988
2024,01,015238,043,11,02,02,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,2, ,3,3,3,3,2,500,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,3,2,1,2, ,2,52,1,4,2,1324.71248881988
2024,01,015238,059,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, ,3,3, , ,2,500,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,57,5,6,2,1324.71248881988
2024,01,015238,090,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2, ,3,3, , ,3,3000,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,7,1,1,2, ,2,46,2,6,2,1324.71248881988
2024,01,015238,106,11,01,01,021809,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,2, ,3,3,3,3,2,600,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,51,5,3,2,1324.71248881988
2024,01,015245,006,11,02,02,021101,2,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1,2, ,3,3,3,3,3,1000,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,59,2,4,2,1324.71248875748
2024,01,015245,019,11,02,02,021101,2,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , ,3,3,3,2000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,44,2,1,2,1324.71248875748
2024,01,015245,029,12,02,02,021101,2,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, ,3,3,2,2,3,1000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,46,1,3,2,1324.71248875748
2024,01,015245,029,22,01,01,021101,2,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,2,2,3,1500,3,4, ,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,5,4,1,1,2, ,1,25,1,9,2,1324.71248875748
2024,01,015245,037,11,01,00,021101,2,4,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1324.71248875748
2024,01,015245,044,11,01,01,021101,2,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, ,1,1,1,1,3,500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,3,1,1,2, ,2,46,5,7,2,1324.71248875748
2024,01,015245,052,12,02,02,021101,2,4,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, ,3,3,1,1,3,1200,1,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,1,54,1,5,2,1324.71248875748
2024,01,015245,052,22,01,01,021101,2,4,2,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0, , , , , , , ,1,3,3,3,3,3,3,3,1,3, ,2,2,1,1,2,800,1,2, ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,4,5,1,1,2, ,2,27,1,6,2,1324.71248875748
2024,01,015249,016,11,01,01,021808,2,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,3,600,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,44,5,5,2,1445.14089682634
2024,01,015249,037,11,01,01,021808,2,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,3, , , ,2,2,2,600,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,52,6,5,2,1445.14089682634
2024,01,015249,080,11,01,01,021808,2,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,1200,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,59,2,6,2,1445.14089682634
2024,01,015249,101,11,01,01,021808,2,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,7, , ,2,2,3,500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,64,1,5,2,1445.14089682634
2024,01,015249,144,13,01,01,021808,2,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,1500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,61,5,3,2,1445.14089682634
2024,01,015249,144,23,01,01,021808,2,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,3,2000,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,33,1,6,2,1445.14089682634
2024,01,015249,144,33,01,01,021808,2,5,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,600,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,28,5,8,2,1445.14089682634
2024,01,015275,005,11,01,01,021801,2,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,3,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,2,61,5,8,2,586.770684723992
2024,01,015275,006,11,01,01,021801,2,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,2,2,2,800,1,2, ,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,2,3,3,5,1,1,2, ,1,69,5,4,2,586.770684723992
2024,01,015275,007,11,02,02,021801,2,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,6,2,2,2,2,3,1000,1,3, ,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,4,2,2,2,1,2, ,2,50,2,8,2,586.770684723992
2024,01,015275,008,11,01,01,021801,2,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , ,2,2,3,1000,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,68,2,4,2,586.770684723992
2024,01,015275,097,11,01,01,021801,2,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2,2,2,3,500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,69,2,4,2,586.770684723992
2024,01,015275,098,11,01,01,021801,2,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , , , , ,2,250,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,98,3,4,2,586.770684723992
2024,01,015275,100,11,02,02,021801,2,7,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,2,2, , ,3,1000,1,3, ,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,2,3,3,1,2,1,2, ,2,50,2,6,2,586.770684723992
2024,01,015275,101,11,02,02,021801,2,7,1,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, ,2,2,2,2,3,1000,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,2,1,2, ,2,27,1,9,2,586.770684723992
2024,01,015281,024,11,02,02,020105,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,2, , , , ,3,3000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,5,2,1,2, ,2,26,2,9,2,1208.96099263046
2024,01,015281,041,11,01,01,020105,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , , , , ,3,5000,1,4, ,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2, ,1,44,6,7,2,1208.96099263046
2024,01,015281,058,11,02,02,020105,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,3, , , , , ,3,5000,3,5, ,0,0,1,0,0,0,0,0,4, , , , , , , , , , , ,3,3,2,1,2, ,2,67,2,11,2,1208.96099263046
2024,01,015281,076,11,01,01,020105,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,1,5, , , , ,3,2500,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,59,3,8,2,1208.96099263046
2024,01,015281,093,11,01,01,020105,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,2, ,4,4, , ,3,4000,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,3,1,1,2, ,2,47,2,10,2,1208.96099263046
2024,01,015281,128,11,01,00,020105,5,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1208.96099263046
2024,01,015281,161,11,01,01,020105,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3,3,3,3,2000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,48,5,6,2,1208.96099263046
2024,01,015281,178,11,01,00,020105,5,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1208.96099263046
2024,01,015291,011,11,01,01,020105,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , , , ,3,2000,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,51,2,6,2,1625.49377160398
2024,01,015291,037,11,01,01,020105,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, ,3,3, , ,3,1000,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,88,2,3,2,1625.49377160398
2024,01,015291,050,11,01,01,020105,5,2,2,1,2,2,2,2,2,1,2,2,2,2,1,0,0,1,0,0,0,1,1,1,0,0,0,0, , , , , , , ,1,3,3,3,2,2,2,2,2,2, ,3,3,3,3,3,700,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,30,5,5,2,1625.49377160398
2024,01,015291,077,11,01,01,020105,5,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, ,9,9,3,3,3,2000,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,65,2,4,2,1625.49377160398
