AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P23,P32,P33_1,P33_2,P34,P34A,P34B,P37,P38,P38A,P39B1,P39B2,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42A$1,P42A$2,P42A$3,P42A$4,P42A$5,P42A$6,P42A$9,P42A$7,P42A$8,P43,P44,P45_1,P45_2,P203_02,P204_02,P205_02,P206_02,P207_02,P208_02,P209_02,P301_02,TICUEST01B,FACTOR07
2014,12,5376,120,11,02,02,030201,6,4,2,4,1,2, , , ,3,2000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,27,2,8,2,216.47
2014,12,5444,021,11,01,01,030415,6,7,2,2,2,2, ,3,3,3,350,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,63,2,3,2,129.52
2014,12,5444,022,11,01,01,030415,6,7,2,2,2,2, ,3,3,3,1000,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,39,2,4,2,129.52
2014,12,5444,023,11,01,01,030415,6,7,2,4,2,3, , , ,2,500,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,62,3,3,2,129.52
2014,12,5444,025,11,01,01,030415,6,7,2,2,2,2, , , ,3,500,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,61,3,1,2,129.52
2014,12,5444,106,11,01,01,030415,6,7,2,2,2,2, ,3,3,3,800,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,51,2,4,2,129.52
2014,12,5444,107,11,01,01,030415,6,7,2,2,2,2, ,2,2,3,1000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,42,2,4,2,129.52
2014,12,5444,111,11,01,01,030415,6,7,2,2,2,2, ,3,3,3,1000,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,37,2,5,2,129.52
2014,12,5444,121,11,01,01,030415,6,7,2,2,2,2, ,3,3,3,1000,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,83,3,3,2,129.52
2014,12,5448,013,11,02,02,030401,6,8,2,3,3,1,2, , ,3,1000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,37,1,8,2,133.84
2014,12,5448,016,11,01,01,030401,6,8,2,2,1,2, , , ,2,200,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,67,3,1,2,133.84
2014,12,5448,018,11,02,02,030401,6,8,2,2,2,2, ,3,3,3,500,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,37,1,5,2,133.84
2014,12,5448,019,11,01,01,030401,6,8,2,2,1,2, ,3,3,2,400,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,75,2,4,2,133.84
2014,12,5448,022,11,01,01,030401,6,8,2,2,2,2, , , ,2,500,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,70,2,4,2,133.84
2014,12,5448,055,11,02,02,030401,6,8,2,2,2,2, , , ,2,1000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,62,2,1,2,133.84
2014,12,5448,099,11,01,01,030401,6,8,2,2,2,3, , , ,2,250,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,20,6,5,2,133.84
2014,12,5453,010,11,01,01,030305,6,7,2,2,2,1,6,3,3,2,800,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2, ,1,52,2,5,2,129.52
2014,12,5453,011,11,01,01,030305,6,7,2,2,2,2, ,3,3,3,500,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,34,1,6,2,129.52
2014,12,5453,013,11,01,01,030305,6,7,2,1,2,2, ,2,2,3,500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,77,3,3,2,129.52
2014,12,5453,066,11,01,01,030305,6,7,2,2,3,2, ,3,3,3,300,1,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,62,3,3,2,129.52
2014,12,5453,067,11,01,01,030305,6,7,2,2,2,2, ,3,3,3,1000,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,72,3,1,2,129.52
2014,12,5453,068,11,01,01,030305,6,7,2,2,2,2, , , ,3,500,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,54,3,3,2,129.52
2014,12,5453,069,11,01,01,030305,6,7,2,2,2,2, ,3,3,3,300,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,54,3,3,2,129.52
2014,12,5453,071,11,01,01,030305,6,7,2,2,2,2, ,1,3,3,500,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,35,5,4,2,129.52
2014,12,5465,001,11,01,01,030502,6,7,2,2,2,2, ,3,3,3,600,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,77,2,3,2,129.52
2014,12,5465,002,11,01,01,030502,6,7,2,2,2,2, ,3,3,3,800,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,55,2,4,2,129.52
2014,12,5465,004,11,01,01,030502,6,7,2,2,2,2, ,3,3,3,500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,72,1,1,2,129.52
2014,12,5465,114,11,01,01,030502,6,7,2,2,2,2, ,3,3,3,500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,73,1,1,2,129.52
2014,12,5465,116,11,01,01,030502,6,7,2,2,2,3, , , ,2,300,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,78,3,1,2,129.52
2014,12,5465,117,11,01,01,030502,6,7,2,2,2,2, ,3,3,3,1000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,65,1,3,2,129.52
2014,12,5465,120,11,01,01,030502,6,7,2,2,2,2, ,3,3,3,500,1,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,53,2,4,2,129.52
2014,12,5465,121,11,02,02,030502,6,7,2,2,2,2, ,3,3,3,500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,45,1,1,2,129.52
2014,12,5469,021,11,01,01,030504,6,7,2,2,2,2, ,1,3,3,300,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,5,1,1,1,1,2, ,1,72,2,1,2,129.52
2014,12,5469,022,11,01,01,030504,6,7,2,2,3,2, ,1,3,3,500,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,1,1,2, ,1,69,2,1,2,129.52
2014,12,5469,069,11,01,01,030504,6,7,2,2,2,2, , , ,3,1000,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,1,1,2, ,1,63,2,3,2,129.52
2014,12,5469,070,11,01,01,030504,6,7,2,2,3,2, ,1,3,3,500,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,1,1,2, ,1,85,3,3,2,129.52
2014,12,5469,071,11,01,01,030504,6,7,2,2,2,2, ,1,3,3,500,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,2,1,1,1,2, ,2,67,2,1,2,129.52
2014,12,5469,073,11,01,01,030504,6,7,2,1,1,1,6, , ,3,500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,41,6,3,2,129.52
2014,12,5469,075,11,01,01,030504,6,7,2,2,2,1,7,1,3,3,1000,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,2,1,1,1,2, ,1,43,1,6,2,129.52
2014,12,5469,076,11,01,01,030504,6,7,2,2,1,1,6,1,3,3,500,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,1,1,1,1,2, ,1,68,2,3,2,129.52
2014,12,5473,015,11,01,00,040104,6,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,424.06
2014,12,5473,026,11,01,01,040104,6,1,2,4,1,2, , , ,1,1000,3,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,80,2,3,2,424.06
2014,12,5473,042,11,01,01,040104,6,1,2,1,1,1,7, , ,3,2000,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,49,2,6,2,424.06
2014,12,5473,066,11,01,01,040104,6,1,2,2,1,2, , , ,3,2500,2,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1, ,4,4,1,1,2, ,1,53,2,11,2,424.06
2014,12,5473,078,11,01,01,040104,6,1,2,1,1,1,7, , ,3,2500,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,3,1,1,2, ,2,36,6,7,2,424.06
2014,12,5473,156,11,01,01,040104,6,1,2,2,2,2, , , ,2,1500,3,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,81,3,3,2,424.06
2014,12,5484,008,11,01,01,040104,6,1,2,1,1,2, , , ,3,3500,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,7,3,1,1,2, ,1,52,1,10,2,347.15
2014,12,5484,016,11,01,01,040104,6,1,2,2,1,2, , , ,2,1000,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,2,2,1,1,2, ,2,35,5,3,2,347.15
2014,12,5484,037,11,02,02,040104,6,1,2,1,2,2, , , ,3,2000,2,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,2,1,2, ,2,54,2,4,2,347.15
2014,12,5484,056,11,01,01,040104,6,1,2,2,2,2, , , ,3,2500,2,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1, ,2,1,1,1,2, ,1,34,1,9,2,347.15
2014,12,5484,074,11,01,01,040104,6,1,2,2,1,1,7, , ,3,1500,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1, ,2,1,1,1,2, ,1,53,2,3,2,347.15
2014,12,5488,003,11,01,01,040104,6,1,2,2,2,2, , , ,3,3000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,41,2,9,2,347.15
2014,12,5488,014,12,01,01,040104,6,1,2,2,2,2, , , ,2,3000,2,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,54,2,4,2,347.15
2014,12,5488,014,22,01,01,040104,6,1,2,3,1,1,6, , ,3,1000,1,4,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,2,37,5,7,2,347.15
2014,12,5488,035,11,02,02,040104,6,1,2,4,1,2, , , ,2,5000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,2,1,2, ,2,36,1,3,2,347.15
2014,12,5488,047,11,01,01,040104,6,1,2,2,2,2, , , ,3,2500,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,56,5,5,2,347.15
2014,12,5488,056,11,02,02,040104,6,1,2,1,2,2, , , ,3,1500,3,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,10,2,1,2, ,2,40,1,7,2,347.15
2014,12,5488,089,11,02,02,040104,6,1,2,4,2,2, , , ,3,1600,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,52,1,3,2,347.15
2014,12,5550,001,11,02,02,040112,6,1,2,2,2,2, , , ,3,1500,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,41,1,6,2,245.63
2014,12,5550,013,11,02,02,040112,6,1,2,2,2,2, , , ,3,3000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,49,2,5,2,245.63
2014,12,5550,024,12,01,01,040112,6,1,2,2,2,2, , , ,2,1200,3,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,61,5,4,2,245.63
2014,12,5550,024,22,01,01,040112,6,1,2,2,2,2, , , ,3,2500,3,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,59,5,6,2,245.63
2014,12,5550,036,11,01,00,040112,6,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,245.63
2014,12,5550,071,11,01,01,040112,6,1,2,2,2,2, , , ,2,800,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,7,10,1,1,2, ,2,20,6,7,2,245.63
2014,12,5550,094,11,01,01,040112,6,1,2,2,2,2, , , ,2,2000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,56,1,5,2,245.63
2014,12,5551,002,11,02,02,040112,6,1,2,2,1,2, , , ,3,1000,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,2,1,2, ,2,62,2,6,2,424.06
2014,12,5551,016,11,01,01,040112,6,1,2,4,3,3, , , ,3,2000,1,4, ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,5,4,1,1,2, ,2,30,1,6,2,424.06
2014,12,5551,031,11,01,01,040112,6,1,2,2,2,2, , , ,3,1000,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,45,5,6,2,424.06
2014,12,5551,076,11,01,01,040112,6,1,1,2,1,1,7, , ,3,3500,2,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,41,6,10,2,424.06
2014,12,5551,091,11,01,01,040112,6,1,2,2,2,2, , , ,3,1000,1,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,70,2,3,2,424.06
2014,12,5551,121,11,02,02,040112,6,1,2,2,2,2, , , ,3,1500,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,40,1,6,2,424.06
2014,12,5554,001,11,01,01,040112,6,1,2,2,2,2, , , ,3,2500,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,2,1,1,2, ,1,34,1,6,2,347.15
2014,12,5554,010,11,01,01,040112,6,1,2,4,2,1,6, , ,3,3500,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,46,1,6,2,347.15
2014,12,5554,015,11,02,02,040112,6,1,2,4,2,2, , , ,3,2500,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3,1,2,1,2, ,2,39,1,5,2,347.15
2014,12,5554,025,11,01,01,040112,6,1,2,2,2,2, , , ,3,1200,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,2,1,1,1,2, ,2,34,2,5,2,347.15
2014,12,5554,030,11,01,01,040112,6,1,2,2,2,2, , , ,3,1800,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,53,5,5,2,347.15
2014,12,5554,038,11,01,01,040112,6,1,2,2,2,2, , , ,3,1500,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,36,5,3,2,347.15
2014,12,5557,003,11,02,02,040129,6,1,2,2,2,2, , , ,2,15000,3,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,4,4,2,1,2, ,2,56,2,10,2,51.5
2014,12,5557,018,11,01,01,040129,6,1,2,2,2,2, , , ,2,3000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,2,80,4,6,2,51.5
2014,12,5557,033,11,02,02,040129,6,1,2,2,2,2, , , ,2,8000,2,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,9,7,2,1,2, ,2,61,2,10,2,51.5
2014,12,5557,063,11,01,01,040129,6,1,2,2,2,2, , , ,3,2000,3,8, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,70,3,3,2,51.5
2014,12,5557,078,11,01,01,040129,6,1,2,2,2,2, , , ,2,5000,2,10, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,5,5,1,1,2, ,1,77,3,10,2,51.5
2014,12,5557,094,11,01,01,040129,6,1,2,2,2,2, , , ,2,4000,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,50,2,6,2,51.5
2014,12,5573,004,11,02,02,040122,6,1,2,2,2,2, , , ,2,2500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,38,2,4,2,347.15
2014,12,5573,025,11,01,01,040122,6,1,1,2,2,2, , , ,2,1800,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,50,5,4,2,347.15
2014,12,5573,034,11,01,01,040122,6,1,2,2,2,2, , , ,2,3000,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,7,4,1,1,2, ,1,47,1,6,2,347.15
2014,12,5573,055,11,01,01,040122,6,1,2,2,2,2, , , ,2,2000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,56,2,6,2,347.15
2014,12,5573,065,11,01,01,040122,6,1,2,2,2,2, , , ,2,1000,2,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,26,5,5,2,347.15
2014,12,5573,085,11,01,01,040122,6,1,2,2,2,2, , , ,2,900,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,58,2,4,2,347.15
2014,12,5629,019,11,01,01,040108,3,5,2,1,1,2, , , ,2,1800,2,3, ,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1, ,5,5,1,1,2, ,2,58,3,6,2,119.09
2014,12,5629,037,11,01,01,040108,3,5,2,2,2,2, , , ,3,1000,2,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,67,2,4,2,119.09
2014,12,5629,095,11,01,01,040108,3,5,2,2,2,2, , , ,2,2000,2,6, ,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,3,1,10,10,1,1,2, ,1,60,2,8,2,119.09
2014,12,5629,130,11,01,01,040108,3,5,1,2,1,1,7, , ,3,1800,2,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,10,1,1,2, ,1,21,1,5,2,119.09
2014,12,5629,138,11,01,01,040108,3,5,2,2,1,2, , , ,3,5000,2,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,1,56,2,4,2,119.09
2014,12,5629,149,11,01,01,040108,3,5,2,2,1,2, ,2,2,3,3000,3,4, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,55,2,5,2,119.09
2014,12,5643,019,11,01,01,040703,3,5,2,2,2,2, , , ,3,2500,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,54,1,5,2,598.12
2014,12,5643,039,11,02,02,040703,3,5,2,2,2,1,7, , ,3,1500,2,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,20,1,6,2,598.12
2014,12,5643,079,11,01,01,040703,3,5,2,2,2,3, , , ,3,600,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,2,64,2,3,2,598.12
2014,12,5643,139,11,01,01,040703,3,5,2,2,3,3, , , ,2,1000,1,3, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,26,1,7,2,598.12
2014,12,5643,179,11,01,01,040703,3,5,2,4,2,2, , , ,3,2000,1,2, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,1,41,2,4,2,598.12
2014,12,5657,016,11,01,01,040409,6,7,2,2,2,2, , , ,2,500,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,44,2,3,2,166.01
2014,12,5657,107,11,01,01,040409,6,7,2,2,2,2, , , ,2,1000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,47,1,3,2,166.01
2014,12,5657,108,11,01,01,040409,6,7,2,2,2,2, , , ,2,1300,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,41,1,3,2,166.01
2014,12,5657,109,11,01,01,040409,6,7,2,2,2,3, , , ,2,600,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,54,2,3,2,166.01
2014,12,5657,110,11,01,01,040409,6,7,2,2,1,2, , , ,2,750,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,1,1,2, ,1,70,2,3,2,166.01
2014,12,5657,111,11,01,01,040409,6,7,2,2,2,2, , , ,2,1200,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,49,2,3,2,166.01
2014,12,5657,112,11,02,02,040409,6,7,2,2,2,2, , , ,2,1000,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,1,1,2,1,2, ,2,51,2,3,2,166.01
2014,12,5657,113,11,01,01,040409,6,7,2,2,2,2, , , ,2,850,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,67,3,3,2,166.01
2014,12,5682,031,11,01,01,040702,3,8,2,2,3,2, , , ,2,1200,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,2,55,3,3,2,119.92
2014,12,5682,035,11,02,02,040702,3,8,2,2,2,2, , , ,3,1500,3,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,2,1,2, ,2,40,1,3,2,119.92
2014,12,5682,114,11,02,02,040702,3,8,2,2,2,1,7, , ,3,1000,2,6,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,4,2,1,2, ,2,26,1,5,2,119.92
2014,12,5682,116,11,02,02,040702,3,8,2,2,2,1,7, , ,3,900,2,6,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,27,1,6,2,119.92
2014,12,5682,117,11,02,02,040702,3,8,2,2,1,2, , , ,3,1000,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,35,1,5,2,119.92
2014,12,5682,118,11,02,02,040702,3,8,2,2,2,2, , , ,2,2000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,2,1,2, ,2,45,1,3,2,119.92
2014,12,5682,120,11,01,01,040702,3,8,2,2,2,1,7, , ,3,600,2,8,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,1,1,1,2, ,1,31,5,4,2,119.92
2014,12,5682,121,11,01,01,040702,3,8,2,4,1,2, , , ,3,1500,3,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,1,1,1,2, ,2,70,3,6,2,119.92
2014,12,5706,003,11,01,01,050101,5,2,3,2,2,2, , , ,3,300,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,3,1,1,1,1,2, ,2,74,3,1,2,294.16
2014,12,5706,020,11,02,02,050101,5,2,2,2,2,2, , , ,3,800,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1, ,10,10,2,1,1, ,2,34,1,5,2,294.16
2014,12,5706,028,11,01,01,050101,5,2,2,2,1,2, ,2,1,2,1500,2,1, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,23,1,6,2,294.16
2014,12,5706,043,11,02,02,050101,5,2,2,2,1,2, , , ,2,1000,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,3,1,1,2,1,2, ,2,58,2,3,2,294.16
2014,12,5706,051,11,01,01,050101,5,2,2,2,2,2, , , ,3,2000,1,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,52,2,5,2,294.16
2014,12,5706,066,11,02,02,050101,5,2,2,1,1,1,3, , ,3,1000,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,2,1,2, ,2,25,1,6,2,294.16
2014,12,5715,003,11,02,02,050110,5,2,2,2,2,2, , , ,3,600,2,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,3,10,10,2,1,2, ,2,47,2,4,2,281.37
2014,12,5715,017,11,01,01,050110,5,2,2,4,2,2, , , ,2,800,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,1,1,1,2, ,1,22,6,9,2,281.37
2014,12,5715,030,11,01,01,050110,5,2,2,2,1,1,6, , ,3,3000,1,6, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,2,24,6,9,2,281.37
2014,12,5715,044,11,01,01,050110,5,2,2,3,1,2, ,3,3,3,2000,2,2,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,3,5,1,1,1,1,2, ,1,46,2,6,2,281.37
2014,12,5715,058,11,01,01,050110,5,2,2,2,2,2, , , ,3,2000,2,1,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,10,10,1,1,2, ,2,28,1,6,2,281.37
2014,12,5715,112,11,01,01,050110,5,2,2,4,3,2, , , ,3,1500,2,4,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,4,8,6,1,1,2, ,2,33,5,9,2,281.37
2014,12,5720,014,11,01,01,050408,7,5,2,2,2,2, , , ,3,1000,2,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,3,3,1,1,2, ,1,50,2,6,2,247.03
2014,12,5720,026,11,01,01,050408,7,5,2,2,2,2, , , ,2,500,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1, ,1,1,1,1,2, ,2,45,3,1,2,247.03
2014,12,5720,050,11,02,02,050408,7,5,2,2,1,1,6, , ,3,1000,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1, ,2,1,2,1,2, ,2,57,2,5,2,247.03
2014,12,5720,075,11,01,01,050408,7,5,2,2,2,2, , , ,2,500,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,2, ,1,62,2,3,2,247.03
2014,12,5720,099,11,01,01,050408,7,5,2,2,1,1,3,2,2,3,1000,2,5,0,0,0,0,0,0,0,0,1, , , , , , , , , , , , ,2,2,1,1,2, ,1,35,1,5,2,247.03
