AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P48,P49,P50,P51,P51C,P52C,P52,P53,P54,P55,P55C,FACTOR07
2008,10,1065,058,11,01,01,100105,5,7,0,130,2,1,4,971,0,130,5,1,4,211.51
2008,10,1065,060,11,02,02,100105,5,7,9, , , , , ,9, , , , ,211.51
2008,11,1066,020,11,01,01,100803,5,7,0,130,1,1,8,971,0,130,5,1,8,211.51
2008,11,1066,025,11,02,02,100803,5,7,0,130,2,1,5,971,0,130,5,1,5,211.51
2008,11,1066,026,11,02,02,100803,5,7,9, , , , , ,9, , , , ,211.51
2008,11,1066,038,11,02,02,100803,5,7,0,130,2,1,3,971,0,130,5,1,3,211.51
2008,11,1066,052,11,02,02,100803,5,7,0,130,2,1,7,971,0,130,5,1,7,211.51
2008,11,1066,054,11,01,01,100803,5,7,0,121,2,1,5,971,0,121,5,1,5,211.51
2008,11,1066,055,11,01,01,100803,5,7,0,1320,4,4,200, ,3, , , , ,211.51
2008,11,1066,056,11,01,01,100803,5,7,0,130,1,1,8,971,0,130,5,1,8,211.51
2008,12,1067,011,11,01,01,100804,5,7,0,130,1,1,6, ,1, , , , ,211.51
2008,12,1067,014,11,01,01,100804,5,7,0,130,1,1,5,744,0,1721,2,1,1,211.51
2008,12,1067,015,11,02,02,100804,5,7,0,130,2,1,5,744,0,1721,2,1,1,211.51
2008,12,1067,016,11,01,01,100804,5,7,0,130,2,1,5,971,0,130,5,1,5,211.51
2008,12,1067,057,11,01,01,100804,5,7,0,130,2,1,3,744,0,1721,2,1,2,211.51
2008,12,1067,060,11,01,01,100804,5,7,0,130,2,1,5,971,0,130,5,1,5,211.51
2008,12,1067,061,11,01,01,100804,5,7,0,130,2,1,7,971,0,130,5,1,7,211.51
2008,12,1067,062,11,02,02,100804,5,7,9, , , , , ,9, , , , ,211.51
2008,10,1077,076,11,01,01,100505,5,8,0,111,2,6, , ,1, , , , ,211.51
2008,10,1077,079,11,02,02,100505,5,8,0,130,1,1,8,942,0,9301,2,1,1,211.51
2008,10,1077,119,11,02,02,100505,5,8,9, , , , , ,9, , , , ,211.51
2008,10,1077,120,11,01,01,100505,5,8,1, , , , ,522,0,5520,3,6, ,211.51
2008,10,1077,122,11,02,02,100505,5,8,0,130,2,1,4,971,0,130,5,1,4,211.51
2008,10,1077,123,11,01,01,100505,5,8,1, , , , ,941,0,9500,6,1,1,211.51
2008,10,1077,124,11,02,01,100505,5,8,0,1541,4,1,6, ,3, , , , ,211.51
2008,10,1077,128,11,02,02,100505,5,8,0,130,2,1,4,971,0,130,5,1,4,211.51
2008,11,1078,015,11,01,01,101107,5,8,1, , , , ,615,0,130,2,1,4,211.51
2008,11,1078,019,11,01,01,101107,5,8,0,130,2,1,4, ,1, , , , ,211.51
2008,11,1078,023,11,01,01,101107,5,8,0,130,2,1,8, ,1, , , , ,211.51
2008,11,1078,053,11,01,01,101107,5,8,1, , , , ,615,0,130,2,1,6,211.51
2008,11,1078,077,11,01,01,101107,5,8,0,130,1,1,10,971,0,130,5,1,10,211.51
2008,11,1078,078,11,01,01,101107,5,8,1, , , , ,615,0,130,1,1,5,211.51
2008,11,1078,079,11,01,01,101107,5,8,1, , , , ,612,0,130,1,1,6,211.51
2008,11,1078,081,11,01,01,101107,5,8,1, , , , , ,1, , , , ,211.51
2008,12,1079,029,11,01,01,100322,5,8,0,130,2,1,4,971,0,130,5,1,4,211.51
2008,12,1079,030,11,02,02,100322,5,8,0,130,1,1,10,971,0,130,5,1,10,211.51
2008,12,1079,031,11,01,01,100322,5,8,1, , , , ,615,0,130,2,1,4,211.51
2008,12,1079,076,11,01,01,100322,5,8,0,130,2,1,6,971,0,130,5,1,6,211.51
2008,12,1079,081,11,01,01,100322,5,8,0,130,1,1,6,971,0,130,5,1,6,211.51
2008,12,1079,082,11,01,01,100322,5,8,0,130,2,1,7,971,0,130,5,1,7,211.51
2008,12,1079,083,11,02,02,100322,5,8,9, , , , , ,9, , , , ,211.51
2008,12,1079,084,11,01,01,100322,5,8,0,130,2,1,3,744,0,1721,2,1,2,211.51
2008,10,1094,009,11,01,01,100601,7,4,0,6023,1,1,2,771,0,1810,2,1,1,304.38
2008,10,1094,032,11,01,01,100601,7,4,0,130,4,1,15,771,0,1810,2,1,1,304.38
2008,10,1094,042,11,01,01,100601,7,4,0,7523,3,6, , ,3, , , , ,304.38
2008,10,1094,063,11,01,01,100601,7,4,0,130,2,1,4,971,0,130,5,1,4,304.38
2008,10,1094,073,12,02,02,100601,7,4,9, , , , , ,9, , , , ,304.38
2008,10,1094,073,22,01,01,100601,7,4,1, , , , , ,1, , , , ,304.38
2008,10,1094,093,11,01,01,100601,7,4,1, , , , ,971,0,130,5,1,8,304.38
2008,11,1095,010,11,01,01,100601,7,4,0,5520,1,1,5,411,0,8511,3,5,9998,304.38
2008,11,1095,022,11,02,02,100601,7,4,0,5122,2,1,3,572,0,5122,5,1,3,304.38
2008,11,1095,034,11,02,02,100601,7,4,9, , , , , ,9, , , , ,304.38
2008,11,1095,075,11,02,02,100601,7,4,9, , , , , ,9, , , , ,304.38
2008,11,1095,088,11,01,01,100601,7,4,0,5259,1,1,3,615,0,130,2,1,3,304.38
2008,12,1096,018,11,02,02,100601,7,4,0,5259,2,1,1,922,0,5259,2,1,2,304.38
2008,12,1096,019,11,01,01,100601,7,4,0,130,2,1,5,971,0,130,5,1,5,304.38
2008,12,1096,042,11,01,01,100601,7,4,0,130,2,1,3,971,0,130,5,1,3,304.38
2008,12,1096,067,11,01,01,100601,7,4,0,5211,2,1,2,572,0,5211,2,1,3,304.38
2008,12,1096,095,11,01,01,100601,7,4,0,130,2,1,5,971,0,130,5,1,5,304.38
2008,11,1099,002,11,02,02,100604,7,5,9, , , , , ,9, , , , ,290.16
2008,11,1099,012,11,01,01,100604,7,5,0,130,2,1,4, ,3, , , , ,290.16
2008,11,1099,023,11,02,02,100604,7,5,0,130,1,1,6,971,0,130,5,1,6,290.16
2008,11,1099,034,11,01,01,100604,7,5,0,130,2,1,3,771,0,1810,2,1,1,290.16
2008,11,1099,057,11,01,01,100604,7,5,0,130,2,1,5, ,3, , , , ,290.16
2008,11,1099,067,12,01,01,100604,7,5,0,130,2,1,3,971,0,113,4,1,4,290.16
2008,11,1099,067,22,01,01,100604,7,5,0,4520,1,1,3,574,0,5252,2,1,3,290.16
2008,10,1105,018,11,01,01,100603,7,7,0,130,1,1,13, ,1, , , , ,244.97
2008,10,1105,019,11,01,01,100603,7,7,0,130,2,1,7,971,0,130,5,1,2,244.97
2008,10,1105,020,11,01,01,100603,7,7,1, , , , ,971,0,130,5,1,6,244.97
2008,10,1105,022,11,02,02,100603,7,7,0,130,2,1,5,971,0,130,5,1,5,244.97
2008,10,1105,050,11,01,01,100603,7,7,1, , , , ,615,0,130,2,1,3,244.97
2008,10,1105,053,11,01,01,100603,7,7,1, , , , ,572,0,5220,2,1,2,244.97
2008,10,1105,054,11,01,01,100603,7,7,1, , , , ,747,0,1730,2,1,1,244.97
2008,10,1105,058,11,01,01,100603,7,7,0,130,1,1,8,572,0,5211,2,1,3,244.97
2008,11,1106,027,11,01,01,100606,7,7,0,130,2,1,5,971,0,130,5,1,5,244.97
2008,11,1106,028,11,01,01,100606,7,7,0,130,2,1,6,747,0,1730,2,1,1,244.97
2008,11,1106,029,11,01,01,100606,7,7,0,130,1,1,7,747,0,1730,2,1,1,244.97
2008,11,1106,034,11,01,01,100606,7,7,0,6021,2,1,1,572,0,5211,2,1,2,244.97
2008,11,1106,090,13,01,01,100606,7,7,0,130,2,1,5,747,0,1730,2,1,1,244.97
2008,11,1106,090,23,01,01,100606,7,7,0,130,1,1,8,971,0,130,5,1,8,244.97
2008,11,1106,090,33,02,02,100606,7,7,0,130,2,1,5,747,0,1730,2,1,1,244.97
2008,11,1106,091,11,01,01,100606,7,7,0,6021,2,1,1,572,0,5520,2,1,3,244.97
2008,11,1106,092,11,01,01,100606,7,7,0,130,2,1,3,971,0,130,5,1,3,244.97
2008,11,1106,093,11,01,01,100606,7,7,0,6021,2,1,1,615,0,130,2,1,4,244.97
2008,12,1107,001,11,01,01,100903,7,7,0,130,2,1,6,971,0,130,5,1,6,244.97
2008,12,1107,002,11,01,01,100903,7,7,0,130,1,1,6,572,0,5122,2,1,4,244.97
2008,12,1107,003,11,01,01,100903,7,7,0,130,1,1,10,971,0,130,5,1,10,244.97
2008,12,1107,004,11,01,01,100903,7,7,0,130,1,1,14, ,1, , , , ,244.97
2008,12,1107,055,11,01,01,100903,7,7,0,130,2,1,4,971,0,130,5,1,4,244.97
2008,12,1107,056,11,01,01,100903,7,7,1, , , , ,615,0,130,2,1,3,244.97
2008,12,1107,065,11,01,01,100903,7,7,0,130,1,1,8,971,0,130,5,1,8,244.97
2008,12,1113,023,11,01,01,110101,2,2,0,8030,3,5,9998, ,3, , , , ,246.34
2008,12,1113,034,11,01,01,110101,2,2,0,6023,1,1,8, ,3, , , , ,246.34
2008,12,1113,054,11,01,01,110101,2,2,0,6021,2,1,1,941,0,9500,6,1,1,246.34
2008,10,1124,009,11,01,01,110101,2,2,0,130,2,1,4,971,0,130,3,1,4,167.87
2008,10,1124,038,11,01,01,110101,2,2,0,1541,4,1,7,572,0,5220,2,1,5,167.87
2008,10,1124,056,11,02,02,110101,2,2,0,5259,2,1,3, ,3, , , , ,167.87
2008,10,1124,066,12,01,01,110101,2,2,0,5259,2,1,5,922,0,5259,2,1,4,167.87
2008,10,1124,066,22,01,01,110101,2,2,0,5259,2,1,5,922,0,5259,2,1,2,167.87
2008,10,1124,083,11,02,02,110101,2,2,0,130,2,1,5,971,0,130,5,1,5,167.87
2008,11,1125,013,11,01,01,110101,2,2,0,111,2,1,2, ,3, , , , ,167.87
2008,11,1125,028,11,01,01,110101,2,2,0,8010,3,6, ,243,0,8010,3,6, ,167.87
2008,11,1125,041,11,01,01,110101,2,2,0,6023,3,1,2,522,0,5520,2,1,3,167.87
2008,11,1125,054,11,01,01,110101,2,2,0,5239,2,1,5, ,3, , , , ,167.87
2008,11,1125,079,11,01,01,110101,2,2,0,500,4,1,12, ,3, , , , ,167.87
2008,11,1125,092,11,01,01,110101,2,2,0,130,2,1,3,971,0,130,5,1,3,167.87
2008,12,1126,017,11,01,01,110101,2,2,0,130,4,2,50, ,3, , , , ,167.87
2008,12,1126,042,11,01,01,110101,2,2,0,111,1,1,6, ,3, , , , ,167.87
2008,12,1126,053,11,01,01,110101,2,2,0,7513,3,5,9998,413,0,1721,3,4,250,167.87
2008,12,1126,064,11,01,01,110101,2,2,0,5143,4,2,30,771,0,1810,2,1,1,167.87
2008,12,1126,074,11,01,01,110101,2,2,1, , , , , ,1, , , , ,167.87
2008,12,1126,101,11,02,02,110101,2,2,0,5239,2,1,2, ,3, , , , ,167.87
2008,10,1137,003,11,01,01,110106,2,2,0,130,2,1,2,971,0,130,5,1,2,167.87
2008,10,1137,028,11,01,01,110106,2,2,0,7511,3,5,9998, ,3, , , , ,167.87
2008,10,1137,039,11,02,02,110106,2,2,0,1110,3,6, , ,3, , , , ,167.87
2008,10,1137,063,11,01,01,110106,2,2,0,130,2,1,3,971,0,130,5,1,3,167.87
2008,10,1137,079,11,01,01,110106,2,2,0,130,2,1,12,971,0,130,5,1,12,167.87
2008,10,1137,104,11,01,01,110106,2,2,9, , , , , ,9, , , , ,167.87
2008,11,1138,004,11,01,01,110106,2,2,0,130,2,1,3,572,0,5220,2,1,1,167.87
2008,11,1138,037,11,01,01,110106,2,2,0,4520,2,1,3, ,3, , , , ,167.87
2008,11,1138,047,11,02,02,110106,2,2,0,130,2,1,2,971,0,130,5,1,2,167.87
2008,11,1138,067,11,01,01,110106,2,2,1, , , , , ,2, , , , ,167.87
2008,11,1138,092,11,01,01,110106,2,2,0,130,2,1,4,971,0,130,5,1,4,167.87
2008,12,1139,011,11,01,01,110106,2,2,0,5020,1,1,5, ,3, , , , ,228.35
2008,12,1139,035,11,01,01,110106,2,2,0,111,4,2,50,574,0,5252,2,1,2,228.35
2008,12,1139,047,11,01,00,110106,2,2, , , , , , , , , , , ,228.35
2008,12,1139,068,11,01,01,110106,2,2,0,5260,2,1,1, ,1, , , , ,228.35
2008,12,1139,079,11,01,01,110106,2,2,0,111,4,1,6, ,3, , , , ,228.35
2008,12,1139,102,11,01,01,110106,2,2,0,8021,3,5,9998, ,3, , , , ,228.35
2008,10,1150,022,11,02,02,110101,2,2,0,111,4,4,120, ,3, , , , ,228.35
2008,10,1150,035,11,02,02,110101,2,2,0,9214,1,1,6, ,3, , , , ,228.35
2008,10,1150,047,11,02,02,110101,2,2,0,9219,3,1,8, ,3, , , , ,228.35
2008,10,1150,070,11,02,02,110101,2,2,9, , , , , ,9, , , , ,228.35
2008,10,1150,081,11,01,01,110101,2,2,0,112,2,1,3,917,0,5259,2,1,1,228.35
2008,10,1150,104,11,01,01,110101,2,2,1, , , , , ,1, , , , ,228.35
2008,11,1151,017,11,01,01,110101,2,2,0,130,2,1,2,971,0,130,5,1,2,228.35
2008,11,1151,027,12,01,01,110101,2,2,0,6023,2,1,2, ,3, , , , ,228.35
2008,11,1151,027,22,01,01,110101,2,2,0,6301,2,1,1,792,0,3691,4,4,300,228.35
2008,11,1151,039,11,02,02,110101,2,2,0,130,2,1,4,971,0,130,5,1,4,228.35
2008,11,1151,080,11,02,02,110101,2,2,0,130,2,1,2, ,3, , , , ,228.35
2008,11,1151,105,11,02,02,110101,2,2,0,4520,1,1,2,771,0,1810,2,1,1,228.35
2008,12,1152,008,11,02,02,110101,2,2,0,6023,2,1,1, ,3, , , , ,228.35
2008,12,1152,019,11,01,01,110101,2,2,0,130,2,1,8,971,0,130,5,1,8,228.35
2008,12,1152,041,11,01,01,110101,2,2,0,5232,3,1,5, ,3, , , , ,228.35
2008,12,1152,064,11,02,02,110101,2,2,1, , , , ,244,0,8010,3,5,9998,228.35
2008,12,1152,077,11,02,02,110101,2,2,1, , , , ,572,0,5239,2,1,4,228.35
2008,12,1152,107,11,01,01,110101,2,2,0,8021,3,5,9998,242,0,8021,3,5,9998,228.35
2008,10,1156,007,11,01,01,110201,2,2,0,5520,4,1,20,915,0,5259,2,1,1,164.75
2008,10,1156,018,11,01,01,110201,2,2,0,111,4,2,50,971,0,111,4,2,50,164.75
2008,10,1156,029,11,02,02,110201,2,2,0,7494,2,1,2,322,0,7494,5,1,2,164.75
2008,10,1156,051,13,01,01,110201,2,2,0,111,4,2,50, ,3, , , , ,164.75
2008,10,1156,063,11,02,02,110201,2,2,0,111,3,3,100, ,3, , , , ,164.75
2008,10,1156,075,11,01,01,110201,2,2,0,8030,3,5,9998,919,0,5259,2,1,1,164.75
2008,11,1158,004,12,02,02,110201,2,2,0,1920,2,1,2, ,3, , , , ,164.75
2008,11,1158,016,11,01,01,110201,2,2,0,5232,2,1,2, ,3, , , , ,164.75
2008,11,1158,028,11,01,01,110201,2,2,0,7523,3,5,1000, ,3, , , , ,164.75
2008,11,1158,044,11,01,01,110201,2,2,0,130,2,1,10,971,0,130,5,1,10,164.75
2008,11,1158,069,11,02,02,110201,2,2,0,5211,2,1,3,572,0,5211,5,1,3,164.75
2008,11,1158,081,11,02,02,110201,2,2,0,111,2,1,2,971,0,113,5,1,2,164.75
2008,10,1167,004,11,01,01,110207,2,2,0,113,4,2,50,971,0,113,4,1,15,224.1
2008,10,1167,018,11,02,02,110207,2,2,0,111,4,1,10, ,3, , , , ,224.1
2008,10,1167,038,11,02,02,110207,2,2,0,5020,4,3,80, ,3, , , , ,224.1
2008,10,1167,070,11,02,02,110207,2,2,0,5520,2,1,2,942,0,5520,5,1,2,224.1
2008,10,1167,095,11,02,02,110207,2,2,0,111,4,5,500,971,0,111,4,5,500,224.1
2008,12,1168,002,11,01,01,110207,2,2,0,111,4,2,30,971,0,111,4,2,30,224.1
2008,12,1168,026,11,01,01,110207,2,2,0,130,1,1,4,971,0,130,5,1,4,224.1
2008,12,1168,038,11,01,01,110207,2,2,0,130,2,1,3,971,0,130,5,1,3,224.1
2008,12,1168,074,11,01,01,110207,2,2,0,130,2,1,3,522,0,5520,2,1,3,224.1
2008,12,1168,102,11,01,01,110207,2,2,0,8021,3,5,9998,572,0,5220,2,1,6,224.1
2008,12,1169,007,11,01,01,110207,2,2,0,8021,3,5,9998,522,0,5520,2,1,2,224.1
2008,12,1169,048,11,01,01,110207,2,2,0,1541,4,1,5, ,3, , , , ,224.1
2008,12,1169,073,11,02,02,110207,2,2,0,111,4,1,6,942,0,9301,2,1,1,224.1
2008,12,1169,087,11,01,01,110207,2,2,0,5211,2,1,3,572,0,5211,5,1,3,224.1
2008,12,1169,112,11,01,01,110207,2,2,0,1512,3,6, , ,3, , , , ,224.1
2008,10,1179,011,11,01,01,110201,2,2,0,111,4,2,40,971,0,111,4,2,40,224.1
2008,10,1179,034,11,02,02,110201,2,2,0,6021,2,1,1, ,3, , , , ,224.1
2008,10,1179,046,11,02,02,110201,2,2,0,122,4,2,30,971,0,111,4,1,5,224.1
2008,10,1179,070,11,01,01,110201,2,2,0,5122,3,3,100,912,0,5520,2,1,1,224.1
2008,10,1179,081,11,01,01,110201,2,2,0,1552,4,1,3,941,0,9500,6,1,1,224.1
2008,10,1179,106,11,01,01,110201,2,2,0,130,2,1,5,574,0,5252,2,1,3,224.1
2008,11,1180,010,11,01,01,110201,2,2,0,111,4,1,5, ,1, , , , ,224.1
2008,11,1180,023,11,01,01,110201,2,2,1, , , , , ,1, , , , ,224.1
2008,11,1180,038,11,01,01,110201,2,2,0,111,2,1,4,911,0,5259,2,1,2,224.1
2008,11,1180,049,11,01,01,110201,2,2,0,111,4,2,50, ,3, , , , ,224.1
2008,11,1180,074,11,02,02,110201,2,2,0,130,2,1,3, ,1, , , , ,224.1
2008,10,1187,009,11,01,01,110501,2,3,3, , , , ,911,0,5259,2,1,2,167.91
2008,10,1187,020,11,02,02,110501,2,3,9, , , , , ,9, , , , ,167.91
2008,10,1187,053,11,02,02,110501,2,3,2, , , , , ,3, , , , ,167.91
2008,10,1187,064,11,01,01,110501,2,3,0,6301,4,1,20, ,3, , , , ,167.91
2008,10,1187,084,11,02,02,110501,2,3,0,111,4,2,50,941,0,9500,6,1,1,167.91
2008,11,1188,010,11,02,02,110501,2,3,0,1723,2,1,1,771,0,1810,2,1,1,167.91
2008,11,1188,042,11,01,01,110501,2,3,0,5149,4,1,15, ,3, , , , ,167.91
2008,11,1188,056,11,02,02,110501,2,3,0,6022,2,1,1,941,0,9500,2,1,1,167.91
2008,11,1188,103,11,02,02,110501,2,3,0,130,1,1,5,572,0,5211,2,1,2,167.91
2008,11,1188,139,11,01,01,110501,2,3,0,5252,2,1,6,574,0,5252,5,1,6,167.91
2008,10,1198,003,11,01,01,110501,2,3,1, , , , ,911,0,5259,2,1,1,228.39
