AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P32,P33_1,P33_2,P34,P37,P38,P38A,P39A,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42$1,P42$2,P42$3,P42$4,P42$5,P42$6,P42$7,P42$8,P43,P45_1,P45_2,P46,P47,TICUEST01B,FACTOR07
2011,09,0693,104,11,01,01,061101,4,7,2,2,1,3,3,700,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,5,1,305.25
2011,09,0693,105,11,01,01,061101,4,7,2,2,2, ,3,2000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,7,1,305.25
2011,09,0693,106,11,01,01,061101,4,7,2,2,2, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,1,305.25
2011,10,0694,027,11,01,01,060501,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7, ,2,292.11
2011,10,0694,029,11,01,01,060501,4,7,2,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,292.11
2011,10,0694,030,11,01,01,060501,4,7,2,2,2, ,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,292.11
2011,10,0694,049,11,02,02,060501,4,7,2,2,2, ,3,600,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,6,2,292.11
2011,10,0694,052,11,02,02,060501,4,7,2,2,2, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,292.11
2011,10,0694,054,11,01,01,060501,4,7,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,292.11
2011,10,0694,056,11,01,01,060501,4,7,2,2,2, ,3,500,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,8,2,292.11
2011,11,0695,060,11,01,01,061201,4,7,4,3,3, ,2,800,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,7,6,2,292.11
2011,11,0695,061,11,01,01,061201,4,7,2,3,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,7,2,292.11
2011,11,0695,063,11,01,01,061201,4,7,1,2,2, ,2,1000,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,1,7,6,2,292.11
2011,11,0695,145,11,01,01,061201,4,7,4,2,2, ,2,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,2,292.11
2011,11,0695,146,11,01,01,061201,4,7,4,1,2, ,2,400,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,2,1,6,7,2,292.11
2011,11,0695,158,11,02,02,061201,4,7,2,2,2, ,2,300,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1,6,6,2,292.11
2011,11,0695,159,11,01,01,061201,4,7,2,2,2, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7,7,2,292.11
2011,11,0695,160,11,01,01,061201,4,7,3,1,2, ,3,300,3,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,2,2,6,7,2,292.11
2011,12,0696,010,11,01,01,061202,4,7,2,2,2, ,3,2000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,2,292.11
2011,12,0696,011,11,01,01,061202,4,7,2,2,2, ,3,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,5, ,2,292.11
2011,12,0696,040,11,01,01,061202,4,7,2,2,2, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,2,292.11
2011,12,0696,047,11,01,01,061202,4,7,2,2,1,6,3,800,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,292.11
2011,12,0696,049,11,01,01,061202,4,7,2,2,2, ,3,500,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7, ,2,292.11
2011,12,0696,050,11,02,02,061202,4,7,2,2,2, ,3,200,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,8,5,2,292.11
2011,12,0696,083,11,01,01,061202,4,7,2,2,2, ,3,500,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,292.11
2011,01,0697,023,11,01,01,060105,4,7,4,2,3, ,2,400,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,7, ,302.19
2011,01,0697,024,11,01,01,060105,4,7,2,3,3, ,3,1000,1,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,2,10,1,7,7, ,302.19
2011,01,0697,025,11,01,01,060105,4,7,2,2,3, ,2,200,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,7, , ,302.19
2011,01,0697,090,11,02,02,060105,4,7,4,2,2, ,2,1000,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,10,10,7,7, ,302.19
2011,01,0697,091,11,02,02,060105,4,7,2,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7,7, ,302.19
2011,01,0697,093,11,01,01,060105,4,7,2,2,2, ,2,400,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2,1,7, , ,302.19
2011,01,0697,095,11,01,01,060105,4,7,3,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7, , ,302.19
2011,01,0697,096,11,01,01,060105,4,7,3,2,2, ,2,100,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7, , ,302.19
2011,02,0698,033,11,01,01,060105,4,7,2,2,2, ,2,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7, ,2,302.19
2011,02,0698,036,11,01,01,060105,4,7,2,2,2, ,1,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,6,7,2,302.19
2011,02,0698,039,11,01,01,060105,4,7,4,2,2, ,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,302.19
2011,02,0698,077,11,01,01,060105,4,7,2,2,2, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,7,8,2,302.19
2011,02,0698,078,11,01,01,060105,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,2,302.19
2011,02,0698,079,11,01,01,060105,4,7,2,2,2, ,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,7, ,2,302.19
2011,02,0698,081,11,01,01,060105,4,7,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,7,2,302.19
2011,02,0698,082,11,01,01,060105,4,7,2,2,2, ,2,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7,7,2,302.19
2011,03,0699,024,11,01,01,060108,4,7,2,2,3, ,3,150,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,5, ,2,302.19
2011,03,0699,027,11,02,02,060108,4,7,3,2,1,3,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,302.19
2011,03,0699,058,11,01,01,060108,4,7,3,2,3, ,3,2000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,2,302.19
2011,03,0699,059,11,01,01,060108,4,7,3,2,2, ,3,700,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,302.19
2011,03,0699,060,11,01,01,060108,4,7,2,2,2, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,7,2,302.19
2011,03,0699,061,11,01,01,060108,4,7,3,3,1,8,3,1500,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,1,7,6,2,302.19
2011,03,0699,062,11,01,01,060108,4,7,3,1,1,6,3,400,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,302.19
2011,04,0700,046,11,02,02,060107,4,7,2,2,2, ,3,500,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,10,1,6,7,1,298.19
2011,04,0700,047,11,02,02,060107,4,7,2,2,2, ,3,500,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,6,1,298.19
2011,04,0700,048,11,01,01,060107,4,7,2,2,2, ,3,500,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,2,1,7,7,1,298.19
2011,04,0700,049,11,01,01,060107,4,7,2,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7, ,1,298.19
2011,04,0700,104,11,01,01,060107,4,7,2,2,2, ,3,500,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6, ,1,298.19
2011,04,0700,105,11,01,01,060107,4,7,2,2,2, ,2,500,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,2,7, ,1,298.19
2011,04,0700,108,11,01,01,060107,4,7,2,3,2, ,3,300,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,2,1,6,7,1,298.19
2011,04,0700,109,11,01,01,060107,4,7,2,3,2, ,3,300,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7,7,1,298.19
2011,05,0701,023,11,01,01,060106,4,7,2,3,2, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,4,2,298.19
2011,05,0701,024,11,01,01,060106,4,7,2,2,2, ,3,1000,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,10,1,6,6,2,298.19
2011,05,0701,025,11,01,01,060106,4,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,2,298.19
2011,05,0701,073,11,01,01,060106,4,7,2,2,2, ,2,100,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7, ,2,298.19
2011,05,0701,074,11,01,01,060106,4,7,2,2,2, ,2,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,2,298.19
2011,05,0701,077,11,02,02,060106,4,7,2,2,2, ,3,500,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,6,7,2,298.19
2011,05,0701,078,11,01,01,060106,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,5, ,2,298.19
2011,05,0701,079,11,01,01,060106,4,7,2,2,2, ,2,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,4, ,2,298.19
2011,06,0702,038,11,01,01,060102,4,7,2,1,2, ,3,2000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,7,2,298.19
2011,06,0702,039,11,01,01,060102,4,7,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,5, ,2,298.19
2011,06,0702,040,11,01,01,060102,4,7,2,3,3, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,298.19
2011,06,0702,043,11,01,01,060102,4,7,2,1,1,6,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,5,2,298.19
2011,06,0702,090,11,01,00,060102,4,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,298.19
2011,06,0702,091,11,02,02,060102,4,7,4,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7,7,1,298.19
2011,06,0702,092,11,01,01,060102,4,7,2,2,2, ,2,500,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7, ,2,298.19
2011,06,0702,093,11,02,02,060102,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,298.19
2011,07,0703,042,11,02,02,060101,4,7,2,2,2, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,7,7,2,305.25
2011,07,0703,045,11,02,02,060101,4,7,2,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,4,2,305.25
2011,07,0703,046,11,01,01,060101,4,7,2,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,305.25
2011,07,0703,047,11,01,01,060101,4,7,2,2,2, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7, ,2,305.25
2011,07,0703,105,11,01,01,060101,4,7,4,2,2, ,3,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,1,305.25
2011,07,0703,106,11,01,01,060101,4,7,3,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,4,2,305.25
2011,07,0703,107,11,01,01,060101,4,7,3,3,2, ,3,600,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,305.25
2011,07,0703,108,11,01,01,060101,4,7,3,2,2, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,5,5,2,305.25
2011,08,0704,041,11,02,02,060101,4,7,2,2,2, ,4,1000,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,3,1,7,7,2,305.25
2011,08,0704,044,11,01,01,060101,4,7,2,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,1,305.25
2011,08,0704,045,11,01,01,060101,4,7,2,2,1,6,3,300,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,6,7,2,305.25
2011,08,0704,046,11,02,02,060101,4,7,4,2,2, ,3,400,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,10,1,6,7,1,305.25
2011,08,0704,079,11,02,02,060101,4,7,2,1,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,1,305.25
2011,08,0704,080,11,02,02,060101,4,7,2,2,2, ,2,5000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1,1,1,305.25
2011,08,0704,081,11,01,01,060101,4,7,2,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7, ,1,305.25
2011,08,0704,082,11,02,02,060101,4,7,4,2,2, ,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,1,305.25
2011,09,0705,003,11,01,01,060101,4,7,2,1,2, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,1,305.25
2011,09,0705,004,11,01,01,060101,4,7,4,1,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,5, ,1,305.25
2011,09,0705,006,11,02,02,060101,4,7,1,1,1,7,3,600,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,1,305.25
2011,09,0705,025,11,02,02,060101,4,7,2,1,2, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,1,305.25
2011,09,0705,027,11,02,02,060101,4,7,2,2,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,4,1,305.25
2011,09,0705,031,11,01,01,060101,4,7,4,2,1,3,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,7,1,305.25
2011,09,0705,032,11,01,01,060101,4,7,2,2,2, ,3,1200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,1,305.25
2011,10,0706,047,11,02,02,060104,4,7,4,2,3, ,2,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,8,7,2,292.11
2011,10,0706,048,11,01,01,060104,4,7,2,3,3, ,2,1000,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,4,7,2,292.11
2011,10,0706,049,11,01,01,060104,4,7,4,2,2, ,2,400,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7, ,2,292.11
2011,10,0706,050,11,02,02,060104,4,7,2,1,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,7,7,2,292.11
2011,10,0706,110,11,01,01,060104,4,7,2,2,2, ,3,100,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,2,292.11
2011,10,0706,111,11,01,01,060104,4,7,4,3,2, ,2,200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,2,4,7,2,292.11
2011,10,0706,113,11,01,01,060104,4,7,4,1,1,6,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,5,2,292.11
2011,10,0706,114,11,02,02,060104,4,7,2,1,1,5,3,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7,7,2,292.11
2011,11,0707,006,11,02,02,060303,4,7,4,1,1,7,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,4,7,1,292.11
2011,11,0707,009,11,02,02,060303,4,7,3,1,1,3,3,300,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,4,1,292.11
2011,11,0707,010,11,01,01,060303,4,7,2,2,2, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,1,292.11
2011,11,0707,027,11,01,01,060303,4,7,2,2,2, ,3,50,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,5, ,1,292.11
2011,11,0707,028,11,01,01,060303,4,7,2,2,2, ,3,150,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,7,1,292.11
2011,11,0707,029,11,02,02,060303,4,7,4,1,1,5,3,100,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,2,6,7,1,292.11
2011,11,0707,031,11,02,02,060303,4,7,2,1,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,1,292.11
2011,11,0707,047,11,02,02,060303,4,7,3,2,2, ,2,400,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,7,1,292.11
2011,12,0708,014,11,01,01,060304,4,7,2,2,1,6,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,7,7,2,292.11
2011,12,0708,016,11,02,02,060304,4,7,4,2,2, ,3,3000,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,8,7,2,292.11
2011,12,0708,017,11,02,02,060304,4,7,2,3,2, ,3,1000,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,7,5,2,292.11
2011,12,0708,019,11,01,01,060304,4,7,2,2,1,6,3,2500,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,2,7,7,2,292.11
2011,12,0708,048,11,02,02,060304,4,7,2,2,1,6,3,300,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,7,4,2,292.11
2011,12,0708,050,11,01,01,060304,4,7,2,2,2, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7, ,2,292.11
2011,12,0708,053,11,02,02,060304,4,7,4,2,2, ,3,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,7,2,292.11
2011,12,0708,055,11,02,02,060304,4,7,4,1,2, ,2,300,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,10,1,4,7,2,292.11
2011,01,0709,050,11,02,02,060304,4,7,2,2,1,6,3,600,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,8,6,2,302.19
2011,01,0709,052,11,01,01,060304,4,7,2,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,2,302.19
2011,01,0709,053,11,01,01,060304,4,7,2,1,1,6,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,2,302.19
2011,01,0709,112,11,02,02,060304,4,7,2,1,1,6,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,7,2,302.19
2011,01,0709,113,11,02,02,060304,4,7,4,2,2, ,3,600,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,8,7,2,302.19
2011,01,0709,114,11,01,01,060304,4,7,4,2,2, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,7,2,302.19
2011,01,0709,116,11,01,01,060304,4,7,2,2,2, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,5,5,2,302.19
2011,02,0710,018,11,01,01,060306,4,7,3,2,2, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,5,2,302.19
2011,02,0710,022,11,01,01,060306,4,7,4,2,2, ,2,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,302.19
2011,02,0710,070,11,01,01,060306,4,7,4,2,2, ,2,200,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7, ,2,302.19
2011,02,0710,071,11,01,01,060306,4,7,4,2,2, ,2,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,2,302.19
2011,02,0710,072,11,01,01,060306,4,7,2,3,3, ,3,500,2,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,1,2,6,8,2,302.19
2011,02,0710,073,11,01,01,060306,4,7,2,2,2, ,3,600,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,10,7,7,2,302.19
2011,02,0710,079,11,02,02,060306,4,7,3,2,2, ,3,700,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,302.19
2011,03,0711,031,11,01,01,060309,4,7,2,2,2, ,3,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,10,6,6,2,302.19
2011,03,0711,034,11,01,01,060309,4,7,2,1,3, ,3,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7, ,2,302.19
2011,03,0711,035,11,01,01,060309,4,7,2,2,2, ,3,600,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,10,1,7, ,2,302.19
2011,03,0711,103,11,02,02,060309,4,7,2,2,2, ,3,600,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,8,7,2,302.19
2011,03,0711,104,11,01,01,060309,4,7,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,1,7,7,2,302.19
2011,03,0711,105,11,01,01,060309,4,7,4,2,2, ,2,1000,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,302.19
2011,03,0711,108,11,01,01,060309,4,7,2,2,2, ,3,150,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7, ,2,302.19
2011,04,0712,015,11,01,01,061004,4,7,2,2,2, ,2,100,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,1,298.19
2011,04,0712,016,11,01,01,061004,4,7,2,2,2, ,2,500,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,7,7,1,298.19
2011,04,0712,018,11,02,02,061004,4,7,2,2,2, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,8,7,1,298.19
2011,04,0712,019,11,01,01,061004,4,7,2,1,1,5,2,1000,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,1,6,6,1,298.19
2011,04,0712,064,11,01,01,061004,4,7,2,2,2, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,1,298.19
2011,04,0712,065,11,02,02,061004,4,7,2,2,2, ,3,200,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,6,1,298.19
2011,04,0712,066,11,01,01,061004,4,7,2,2,2, ,3,150,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,1,298.19
2011,04,0712,067,11,01,01,061004,4,7,1,1,2, ,3,500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,1,298.19
2011,05,0713,075,11,01,01,061007,4,7,4,2,2, ,2,400,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7, ,1,298.19
2011,05,0713,076,11,01,01,061007,4,7,2,3,3, ,2,1200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,7,1,298.19
2011,05,0713,078,11,01,01,061007,4,7,2,2,2, ,2,500,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7, ,1,298.19
2011,05,0713,080,11,01,01,061007,4,7,2,1,2, ,3,600,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,1,298.19
2011,05,0713,144,11,01,01,061007,4,7,2,2,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,1,298.19
2011,05,0713,145,11,01,01,061007,4,7,2,2,2, ,3,400,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,6,1,298.19
2011,05,0713,146,11,01,01,061007,4,7,4,3,2, ,2,2500,3,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,1,2,1,6,1,298.19
2011,05,0713,148,11,01,01,061007,4,7,2,3,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7, ,1,298.19
2011,06,0714,031,11,01,01,061001,4,7,4,2,2, ,3,2000,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,2,2,6,8,2,298.19
2011,06,0714,033,11,01,01,061001,4,7,3,2,2, ,3,700,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,2,298.19
2011,06,0714,034,11,02,02,061001,4,7,1,2,2, ,2,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,2,298.19
2011,06,0714,035,11,02,02,061001,4,7,2,2,2, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,10,6,4,1,298.19
2011,06,0714,080,11,02,02,061001,4,7,2,2,2, ,2,1000,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,2,298.19
2011,06,0714,082,11,01,01,061001,4,7,2,2,2, ,3,1000,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,7,4,2,298.19
2011,06,0714,083,11,01,01,061001,4,7,2,1,2, ,2,1000,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,2,6,6,2,298.19
2011,06,0714,084,11,02,02,061001,4,7,2,2,3, ,2,200,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,10,1,6,7,2,298.19
2011,07,0715,042,11,01,01,061003,4,7,2,2,3, ,3,100,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7, ,1,305.25
2011,07,0715,043,11,02,02,061003,4,7,2,1,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,5,7,1,305.25
2011,07,0715,045,11,01,01,061003,4,7,4,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,7, ,1,305.25
